Cocktail Name,Glass,strIBA,Ingredients,Instructions,floral,citrus,herbaceous,fruity,spicy,sweet,bitter,combined,flavors
Banana's Froster,,,"1.5 oz junipero gin, 1 oz briottet creme de banane, .5 oz cream (half & half), 2 dash chocolate bitters","Shake all ingredients vigorously with lots of ice in a shaker. Strain, and Serve. Garnish with a fresh mint sprig.",0,0,0,0,0,0,1,"1.5 oz junipero gin, 1 oz briottet creme de banane, .5 oz cream (half & half), 2 dash chocolate bitters,bitter",",bitter"
Barbary Coast Bulldog,Bucket,,"1.5 oz hophead vodka, .75 oz luxardo espresso italian liqueur, 2 oz cream, 2 oz mexican coca cola","In a bucket glass, combine Hophead, coffee liqueur, and cream. Add Ice and give a quick stir. Top with cold Mexican Coke and garnish with a Luxardo Cherry.",0,0,0,0,0,0,0,"1.5 oz hophead vodka, .75 oz luxardo espresso italian liqueur, 2 oz cream, 2 oz mexican coca cola",
Barrel Aged Ginger Negroni,,,"1 part junipero gin, 1 part king's ginger liqueur, 1 part campari, 1 part sweet vermouth","Mix equal parts of the 4 spirits and age in a 5 liter oak barrel for 30 days. Transfer into glass bottles and rest for a minimum of 3 days. Make giant (2"" x 2"") ice cubes with an orange peel frozen inside. Pour negroni on ice cube and serve.",0,0,0,0,0,0,0,"1 part junipero gin, 1 part king's ginger liqueur, 1 part campari, 1 part sweet vermouth",
Basil Gin and Tonic,,,"1 oz lime juice, 1 spg basil, 2 oz tonic water, 1 oz junipero gin","Muddle the basil with the lime juice, then add tonic water. Fill glass with ice and stir in the gin.",0,1,0,0,0,0,0,"1 oz lime juice, 1 spg basil, 2 oz tonic water, 1 oz junipero gin,citrus",",citrus"
Basilway Daquiri,Coupe,,"1.5 oz basil-infused white rum, .5 oz king's ginger liqueur, .25 oz fresh lime juice, .25 oz luxardo maraschino liqueur, 1 bsp, large grapefruit sorbet",Shake with ice and single strain into a coupe glass. Garnish with basil leaf.,0,1,0,1,0,0,0,"1.5 oz basil-infused white rum, .5 oz king's ginger liqueur, .25 oz fresh lime juice, .25 oz luxardo maraschino liqueur, 1 bsp, large grapefruit sorbet,citrus,fruity",",citrus,fruity"
Bay City Shandy,,,"1.5 oz hophead vodka, .75 oz giffard pamplemousse, .5 oz lemon juice, 2 dash orange bitters,  top ipa","Combine Hophead, lemon juice, Giffard Pamplemousse, honey syrup, and bitters in a shaker. Add ice and shake vigorously. Strain into a chilled glass. Fill the glass with beer.",0,1,0,0,0,0,1,"1.5 oz hophead vodka, .75 oz giffard pamplemousse, .5 oz lemon juice, 2 dash orange bitters,  top ipa,citrus,bitter",",citrus,bitter"
Beachcomber,Cocktail Glass,,"1.5 oz light rum, .75 oz  cointreau, .75 oz lime juice, .25 oz luxardo maraschino liqueur, .125 oz simple syrup (optional)",Combine the ingredients in a Boston shaker or cocktail shaker. Add ice and shake vigorously for 10 seconds. Strain the contents into a chilled cocktail glass.,0,1,0,0,0,1,0,"1.5 oz light rum, .75 oz  cointreau, .75 oz lime juice, .25 oz luxardo maraschino liqueur, .125 oz simple syrup (optional),citrus,sweet",",citrus,sweet"
Bermuda Highball,Collins,,"1 oz chateau de montifaud cognac vsop, 1 oz plymouth gin, 1 oz contratto bianco vermouth, 2 dash regans' orange bitters no. 6, 3 oz club soda",Add spirits and bitters to collins glass. Add large ice cubes and fill with club soda. Garnish with orange peel (or lemon peel).,0,1,0,0,0,0,1,"1 oz chateau de montifaud cognac vsop, 1 oz plymouth gin, 1 oz contratto bianco vermouth, 2 dash regans' orange bitters no. 6, 3 oz club soda,citrus,bitter",",citrus,bitter"
Bianco Americano,,,"1.5 oz luxardo bitter bianco, 1 oz tempus fugit kina l'aero d'or, .5 oz junipero gin",Topped with about 4 oz. of LaCroix Pamplemousse. Garnish with grapefruit twist and thyme.,0,0,0,0,0,0,1,"1.5 oz luxardo bitter bianco, 1 oz tempus fugit kina l'aero d'or, .5 oz junipero gin,bitter",",bitter"
Big and Bright,Collins,,"1.5 oz no.3 london dry gin, .5 oz king's ginger liqueur, 1 oz fresh grapefruit juice, .25 oz honey, .25 oz fresh lime juice , 1 dash fire and damnation bitters, 1 splash club soda",Serve tall on the rocks.,0,1,0,1,0,1,1,"1.5 oz no.3 london dry gin, .5 oz king's ginger liqueur, 1 oz fresh grapefruit juice, .25 oz honey, .25 oz fresh lime juice , 1 dash fire and damnation bitters, 1 splash club soda,citrus,fruity,sweet,bitter",",citrus,fruity,sweet,bitter"
Bird is the Word,Coupe,,".75 oz pink pigeon rum, .75 oz luxardo maraschino liqueur, .75 oz green chartreuse, .5 oz lime juice, .5 oz pineapple juice",Cold shake-strain into coupe and garnish with a Luxardo Maraschino Cherry.,0,1,0,1,0,0,0,".75 oz pink pigeon rum, .75 oz luxardo maraschino liqueur, .75 oz green chartreuse, .5 oz lime juice, .5 oz pineapple juice,citrus,fruity",",citrus,fruity"
Bird On,,,".75 oz tempus fugit creme de menthe glaciale, .75 oz tempus fugit alessio vermouth bianco, .75 oz h by hine, .375 oz lemon juice, .375 oz lime juice","Shake, serve on the rocks, garnish with a lemon wedge.",0,1,0,0,0,0,0,".75 oz tempus fugit creme de menthe glaciale, .75 oz tempus fugit alessio vermouth bianco, .75 oz h by hine, .375 oz lemon juice, .375 oz lime juice,citrus",",citrus"
Bird on a Wire,,,"1.5 oz pink pigeon rum, .5 oz nikka whisky taketsuru pure malt 12 yo, .5 oz peychaud's bitters, .5 oz luxardo maraschino liqueur",Stir ingredients together and strain into an absinthe-rinsed coupe. Garnish with a lemon twist/peel.,0,0,0,0,0,0,1,"1.5 oz pink pigeon rum, .5 oz nikka whisky taketsuru pure malt 12 yo, .5 oz peychaud's bitters, .5 oz luxardo maraschino liqueur,bitter",",bitter"
Bird to Buck,,,"1 1/2 part pink pigeon rum, 1/2 part benedictine, 1/4 part orgeat syrup, 1/2 part lime,  part fee brothers whiskey barrel bitters",Shake fine and strain on crushed ice. Top with Strong Ginger Beer.,0,1,0,0,0,0,1,"1 1/2 part pink pigeon rum, 1/2 part benedictine, 1/4 part orgeat syrup, 1/2 part lime,  part fee brothers whiskey barrel bitters,citrus,bitter",",citrus,bitter"
Black Jam,,,"1.5 oz luxardo fernet, .75 oz honey syrup, .75 oz fresh lemon juice, 4 oz tonic water","Shake the first three ingredients with ice then strain into a Collins glass and fill up with tonic water, stir and serve.",0,1,0,0,0,1,0,"1.5 oz luxardo fernet, .75 oz honey syrup, .75 oz fresh lemon juice, 4 oz tonic water,citrus,sweet",",citrus,sweet"
Blood & Sand,Coupe,,".75 oz glenrothes vintage reserve, .75 oz tempus fugit alessio vermouth di torino rosso, .75 oz luxardo sangue morlacco cherry liqueur, .75 oz orange juice",Pour all ingredients into cocktail shaker filled with ice cubes. Shake well. Strain into coupe glass. Flame orange zest over the top of the glass.,0,1,0,1,0,0,0,".75 oz glenrothes vintage reserve, .75 oz tempus fugit alessio vermouth di torino rosso, .75 oz luxardo sangue morlacco cherry liqueur, .75 oz orange juice,citrus,fruity",",citrus,fruity"
Bloody Fernet,,,"1 oz luxardo fernet, .75 oz luxardo maraschino liqueur, 2 scoop blood orange sorbet",Pour the ingredients in a blender and blend until smooth. Serve in a cocktail glass or coupe.,0,1,0,0,0,0,0,"1 oz luxardo fernet, .75 oz luxardo maraschino liqueur, 2 scoop blood orange sorbet,citrus",",citrus"
Blue 88,Cocktail Glass,,"1.5 oz no.3 london dry gin, .25 oz lemon juice, .25 oz pages elderflower syrup, .25 oz tempus fugit liqueur de violettes, .25 oz luxardo maraschino liqueur",Shake well with lots of ice. Strain into cocktail glass.,1,1,0,0,0,0,0,"1.5 oz no.3 london dry gin, .25 oz lemon juice, .25 oz pages elderflower syrup, .25 oz tempus fugit liqueur de violettes, .25 oz luxardo maraschino liqueur,floral,citrus",",floral,citrus"
Boko Buku,Highball Glass,,"1.5 oz mezcal, .75 oz don ciccio & figli concerto, .125 oz vanilla marinade, 8 dash mole bitters",Combine all ingredients in a shaker tin and shake vigorously. Double strain with a fine mesh strainer into a highball glass.,0,0,0,0,0,0,1,"1.5 oz mezcal, .75 oz don ciccio & figli concerto, .125 oz vanilla marinade, 8 dash mole bitters,bitter",",bitter"
Boomin' Granny,Champagne Flute,,"1.5 oz h by hine, 1 oz granny smith apple juice, .5 oz fresh lime juice, .5 oz acacia honey syrup,  top sparkling wine",Shake with ice and fine strain into a champagne flute. Top with sparkling wine and garnish with Granny Smith Apple fan.,0,1,0,1,0,1,0,"1.5 oz h by hine, 1 oz granny smith apple juice, .5 oz fresh lime juice, .5 oz acacia honey syrup,  top sparkling wine,citrus,fruity,sweet",",citrus,fruity,sweet"
Bourbon Crusta,Vintage Glass,,"2 oz bourbon, .25 oz orchard syrup, .25 oz lemon juice, 1 bsp luxardo triplum (triple sec), 1 bsp luxardo maraschino liqueur, 3 dash boker’s bitters","Stir with pebble ice, strain into rimmed vintage glass.",0,1,0,1,0,0,1,"2 oz bourbon, .25 oz orchard syrup, .25 oz lemon juice, 1 bsp luxardo triplum (triple sec), 1 bsp luxardo maraschino liqueur, 3 dash boker’s bitters,citrus,fruity,bitter",",citrus,fruity,bitter"
Brazilian Mai Tai,Bucket,,"1.5 oz ypioca brasilizar cachaca prata classica, 3 oz mai tai mix, 1 splash soda water, 1 float english harbour rum","Pour all ingredients and shake in tin. Pour into bucket. Top with rum float, then garnish.",0,0,0,0,0,0,0,"1.5 oz ypioca brasilizar cachaca prata classica, 3 oz mai tai mix, 1 splash soda water, 1 float english harbour rum",
Brazilian Mule Punch,,,"2 part ypioca brasilizar cachaca prata reserva especial, 1 part fresh lime juice, 1 part ancho chile-infused simple syrup, 1 float ginger beer, 2 dash angostura bitters","Punch Preparation Instructions:
Combine Ypioca, lime and syrup in bowl. Top with ginger beer and Angostura bitters* (amounts will depend on size of punch and number of anticipated servings). Garnish with thin-sliced dried ancho chiles and lime wheels to float. 

*You can optionally skip adding Angostura in punch and instead add a dash or 2 to each individual cocktail as served.


Individual Cocktail Preparation Instructions:
Combine ingredients exactly the same way as a traditional Moscow Mule over crushed ice. Garnish with dash or 2 bitters and ancho chile slices. Mint is an optional garnish.",0,1,0,0,0,1,1,"2 part ypioca brasilizar cachaca prata reserva especial, 1 part fresh lime juice, 1 part ancho chile-infused simple syrup, 1 float ginger beer, 2 dash angostura bitters,citrus,sweet,bitter",",citrus,sweet,bitter"
Brisa del Sur,,,"1.5 oz barsol selecto italia pisco, .5 oz rocoto passion fruit reduction, .5 oz fresh lime juice, .5 oz simple syrup",Top with Grapefruit soda. Shake and strain into ice filled glass.,0,1,0,0,0,1,0,"1.5 oz barsol selecto italia pisco, .5 oz rocoto passion fruit reduction, .5 oz fresh lime juice, .5 oz simple syrup,citrus,sweet",",citrus,sweet"
Bubbleliciously Delicious,,,".5 oz luxardo fernet, 1.5 oz luxardo triplum (triple sec), 1 dash angostura bitters, 2 slices satsuma slices, 2 oz sioux city sarsparilla soda",Serve cold and garnish with a scoop of vanilla bean ice cream swirled with Luxardo Maraschino Cherry Juice.,0,0,0,1,0,0,1,".5 oz luxardo fernet, 1.5 oz luxardo triplum (triple sec), 1 dash angostura bitters, 2 slices satsuma slices, 2 oz sioux city sarsparilla soda,fruity,bitter",",fruity,bitter"
Bubbly Bird,Champagne Flute,,"1 oz pink pigeon rum, 1 fill champagne, 1 dash angostura bitters, 1 dash peach bitters, 1 dash luxardo fernet",Dash each bitter and the Fernet over sugar cube in base of Champagne glass so that the sugar is fully saturated with mixture. Add Pink Pigeon Rum and top with chilled Champagne. Garnish with a twist of lemon.,0,0,0,1,0,0,1,"1 oz pink pigeon rum, 1 fill champagne, 1 dash angostura bitters, 1 dash peach bitters, 1 dash luxardo fernet,fruity,bitter",",fruity,bitter"
Buccaneer,Coupe,,"2 oz junipero gin, .5 oz campari, .5 oz velvet falernum, 1 oz lime juice, .5 oz simple syrup, 3 large chunks pineapple",Muddle the pineapple adding more or less simple syrup as needed and depending on sweetness of the pineapple. Add all other ingredients. Give the mixture a hard shake. Double strain into chilled coupe.,0,1,0,1,0,1,0,"2 oz junipero gin, .5 oz campari, .5 oz velvet falernum, 1 oz lime juice, .5 oz simple syrup, 3 large chunks pineapple,citrus,fruity,sweet",",citrus,fruity,sweet"
Buenaventura,Cocktail Glass,,".75 oz barsol primero quebranta pisco, .75 oz el tesoro reposado tequila, .5 oz grüner veltliner, .5 oz lime, .25 oz pineapple gum, 1 bsp sweet marmalade",Combine all ingredients. Shake and strain into cocktail glass. Garnish with an orange peel.,0,1,0,1,0,0,0,".75 oz barsol primero quebranta pisco, .75 oz el tesoro reposado tequila, .5 oz grüner veltliner, .5 oz lime, .25 oz pineapple gum, 1 bsp sweet marmalade,citrus,fruity",",citrus,fruity"
Bunny Poison,Cocktail Glass,,"2 oz rhubarb cucumber & mint-infused junipero gin, .75 oz lemon juice, .75 oz tempus fugit alessio vermouth bianco, .5 oz rhubarb juice, .5 oz grapefruit juice, .5 oz rhubarb syrup, 2 dash fee brothers celery bitters","Combine all ingredients in Perlini sparkling cocktail shaker, shake and double strain into cocktail glass. (For home use, combine all ingredients, add ice shake 30 seconds and double strain into coupe, add splash of soda water.)
Spray with atomized Old Tom Gin.
Garnish with cucumber peel or candied rhubarb slice.

*Rhubarb Cucumber & Mint-Infused Junipero Gin:
-- 1 bottle Junipero Gin
-- 1 qt Chopped Rhubarb
-- 1 Chopped Large English Cucumber
-- .5 Bunch (15g) Fresh Mint (with stems)

Combine all ingredients in vacuum sealed bag and circulate at 53º for 2 hours. (For home use, combine all ingredients in plastic container and let rest for one week.)

*Rhubarb Syrup:
Juice 1 qt (8-10 Stalks)
Add to 1 qt of unbleached Cane sugar in saucepan and bring to simmer.
Remove from heat, allow to cool and strain in Chinoise.",0,1,0,1,0,0,1,"2 oz rhubarb cucumber & mint-infused junipero gin, .75 oz lemon juice, .75 oz tempus fugit alessio vermouth bianco, .5 oz rhubarb juice, .5 oz grapefruit juice, .5 oz rhubarb syrup, 2 dash fee brothers celery bitters,citrus,fruity,bitter",",citrus,fruity,bitter"
Bushido Cocktail,Cocktail Glass,,"2 oz nikka whisky taketsuru pure malt 12 yo, .5 oz pedro ximenez sherry, 2 dash angostura bitters",Stir ingredients and strain into cocktail glass. Garnish with Luxardo Cherry.,0,0,0,0,0,0,1,"2 oz nikka whisky taketsuru pure malt 12 yo, .5 oz pedro ximenez sherry, 2 dash angostura bitters,bitter",",bitter"
Buster Crusta,Coupe,,"2 oz h by hine, 1 oz lemon juice, .75 oz the genuine curacao liqueur orange, .5 oz luxardo maraschino liqueur, .5 oz small hand foods gum syrup, 1 bsp luxardo fernet","Shake, fine strain into chilled frosted coupe, float Fernet.",0,1,0,0,0,0,0,"2 oz h by hine, 1 oz lemon juice, .75 oz the genuine curacao liqueur orange, .5 oz luxardo maraschino liqueur, .5 oz small hand foods gum syrup, 1 bsp luxardo fernet,citrus",",citrus"
Buzzard's Bay,Rocks Glass,,"2 part no.3 london dry gin, .5 part real cranberry juice, .25 part luxardo fernet, .5 part lime juice, 1.5 part puer black tea",Build and pour in punch bowl over large ice block.,0,1,0,1,0,0,0,"2 part no.3 london dry gin, .5 part real cranberry juice, .25 part luxardo fernet, .5 part lime juice, 1.5 part puer black tea,citrus,fruity",",citrus,fruity"
Cafe Creole,,,"1.5 oz pink pigeon rum, 1 oz luxardo espresso italian liqueur, 1.5 oz heavy cream, .75 oz simple syrup","In one shaker, mix heavy cream and simple syrup and dry shake vigorously until it's whipped.
In another, shake Pink Pigeon Rum and Luxardo Espresso with ice.  Pour into a coupe, and then carefully top with the cream.  It should layer perfectly.  The vanilla complexity of the rum pairs awesomely with coffee and cream.
",0,0,0,0,0,1,0,"1.5 oz pink pigeon rum, 1 oz luxardo espresso italian liqueur, 1.5 oz heavy cream, .75 oz simple syrup,sweet",",sweet"
Caipirinha,,,"4 pieces lime, 1-2 tbsp sugar, 1 1/2 oz ypiòca",Cut a lime in 4 pieces and put them in a glass. Add 1-2 tablespoons of sugar and crush with a pestle. Add Ypiòca. Fill with crushed ice. Stir well and enjoy!,0,1,0,0,0,1,0,"4 pieces lime, 1-2 tbsp sugar, 1 1/2 oz ypiòca,citrus,sweet",",citrus,sweet"
California's Callin',Collins,,"1.5 oz junipero gin, .5 oz luxardo maraschino liqueur, 1 oz grapefruit juice, .75 oz lemon juice, 1 dash tempus fugit abbott's bitters,  to fill anchor california lager","Combine Gin, Maraschino, juices, and bitters in an ice-filled mixing tin and shake for 20-30 seconds, or until well chilled. Strain over fresh ice into a Collins glass, top with the California Lager, and garnish with the grapefruit peel.",0,1,0,1,0,0,1,"1.5 oz junipero gin, .5 oz luxardo maraschino liqueur, 1 oz grapefruit juice, .75 oz lemon juice, 1 dash tempus fugit abbott's bitters,  to fill anchor california lager,citrus,fruity,bitter",",citrus,fruity,bitter"
Canary vs. the Coal Mine,Old Fashioned Glass,,".5 oz old forester bonded bourbon, .5 oz h by hine, 1 oz rock & rye, 1 oz cocchi americano rosa,   activated charcoal",Stir and strain into an old fashioned glass with a large ice cube.,0,0,0,0,0,0,0,".5 oz old forester bonded bourbon, .5 oz h by hine, 1 oz rock & rye, 1 oz cocchi americano rosa,   activated charcoal",
Cap't of the Seven Seas,Lager,,"2 oz ypioca brasilizar cachaca ouro reserva especial, 1 oz jalapeno-orange simple syrup, 1 oz coconut milk, 4 dash orange flower water, 9 drops mole bitters",Combine all ingredients in a shaker tin and shake vigorously. Double strain using a fine mesh strainer. Serve in a lager glass over ice.,0,1,0,1,0,1,1,"2 oz ypioca brasilizar cachaca ouro reserva especial, 1 oz jalapeno-orange simple syrup, 1 oz coconut milk, 4 dash orange flower water, 9 drops mole bitters,citrus,fruity,sweet,bitter",",citrus,fruity,sweet,bitter"
Carrier Pigeon (an Airmail with Pink Pigeon),Champagne Flute,,"1 oz pink pigeon rum, .5 oz lime juice, .5 oz honey","Short shake-strain into champagne flute- top with champagne. 
Drop a Luxardo cherry into the flute.
",0,1,0,0,0,1,0,"1 oz pink pigeon rum, .5 oz lime juice, .5 oz honey,citrus,sweet",",citrus,sweet"
